date,city,region_x,country,avg_temp_c,avg_humidity,condition_text,condition_icon,uv,sunrise,sunset,day_of_month,month_of_year,year,day_of_week,year_and_week,sunrise_time,sunset_time,daylight_int,day_condition,daylight_time,weekly_avg_uv,alpha-3,region_y
2024-03-03,Lisbon,Lisboa,Portugal,12.6,71.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,4.0,07:05 AM,06:32 PM,3.0,march    ,2024.0,sunday   ,9.0,07:05:00,18:32:00,-11:27:00,0,2024-04-18 11:27:00,5.0,PRT,Europe
2024-03-04,Lisbon,Lisboa,Portugal,13.1,75.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,4.0,07:04 AM,06:33 PM,4.0,march    ,2024.0,monday   ,10.0,07:04:00,18:33:00,-11:29:00,0,2024-04-18 11:29:00,5.0,PRT,Europe
2024-03-05,Lisbon,Lisboa,Portugal,11.6,69.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,3.0,07:02 AM,06:34 PM,5.0,march    ,2024.0,tuesday  ,10.0,07:02:00,18:34:00,-11:32:00,0,2024-04-18 11:32:00,5.0,PRT,Europe
2024-03-07,Lisbon,Lisboa,Portugal,11.3,77.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,3.0,06:59 AM,06:36 PM,7.0,march    ,2024.0,thursday ,10.0,06:59:00,18:36:00,-11:37:00,0,2024-04-18 11:37:00,5.0,PRT,Europe
2024-03-08,Lisbon,Lisboa,Portugal,12.2,71.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,3.0,06:58 AM,06:37 PM,8.0,march    ,2024.0,friday   ,10.0,06:58:00,18:37:00,-11:39:00,0,2024-04-18 11:39:00,5.0,PRT,Europe
2024-03-09,Lisbon,Lisboa,Portugal,10.7,74.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,3.0,06:56 AM,06:38 PM,9.0,march    ,2024.0,saturday ,10.0,06:56:00,18:38:00,-11:42:00,0,2024-04-18 11:42:00,5.0,PRT,Europe
2024-03-10,Lisbon,Lisboa,Portugal,12.7,76.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,4.0,06:55 AM,06:39 PM,10.0,march    ,2024.0,sunday   ,10.0,06:55:00,18:39:00,-11:44:00,0,2024-04-18 11:44:00,5.0,PRT,Europe
2024-03-11,Lisbon,Lisboa,Portugal,12.6,74.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,4.0,06:53 AM,06:40 PM,11.0,march    ,2024.0,monday   ,11.0,06:53:00,18:40:00,-11:47:00,0,2024-04-18 11:47:00,5.0,PRT,Europe
2024-03-13,Lisbon,Lisboa,Portugal,13.8,77.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,5.0,06:50 AM,06:42 PM,13.0,march    ,2024.0,wednesday,11.0,06:50:00,18:42:00,-11:52:00,2,2024-04-18 11:52:00,5.0,PRT,Europe
2024-03-31,Berlin,Berlin,Germany,14.4,68.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png,4.0,05:43 AM,06:40 PM,31.0,march    ,2024.0,sunday   ,13.0,05:43:00,18:40:00,-12:57:00,2,2024-04-18 12:57:00,5.0,DEU,Europe
2024-03-19,Izmir,Izmir,Turkey,12.1,54.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png,4.0,07:16 AM,07:23 PM,19.0,march    ,2024.0,tuesday  ,12.0,07:16:00,19:23:00,-12:07:00,2,2024-04-18 12:07:00,5.0,TUR,Asia
2024-03-17,Izmir,Izmir,Turkey,12.5,59.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,5.0,07:19 AM,07:21 PM,17.0,march    ,2024.0,sunday   ,11.0,07:19:00,19:21:00,-12:02:00,1,2024-04-18 12:02:00,5.0,TUR,Asia
2024-03-25,Berlin,Berlin,Germany,5.3,83.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,2.0,05:56 AM,06:29 PM,25.0,march    ,2024.0,monday   ,13.0,05:56:00,18:29:00,-12:33:00,0,2024-04-18 12:33:00,5.0,DEU,Europe
2024-03-24,Berlin,Berlin,Germany,4.5,81.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,2.0,05:59 AM,06:27 PM,24.0,march    ,2024.0,sunday   ,12.0,05:59:00,18:27:00,-12:28:00,0,2024-04-18 12:28:00,5.0,DEU,Europe
2024-03-23,Berlin,Berlin,Germany,6.5,76.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,2.0,06:01 AM,06:25 PM,23.0,march    ,2024.0,saturday ,12.0,06:01:00,18:25:00,-12:24:00,0,2024-04-18 12:24:00,5.0,DEU,Europe
2024-03-22,Berlin,Berlin,Germany,9.4,80.0,Light drizzle,//cdn.weatherapi.com/weather/64x64/day/266.png,3.0,06:03 AM,06:24 PM,22.0,march    ,2024.0,friday   ,12.0,06:03:00,18:24:00,-12:21:00,0,2024-04-18 12:21:00,5.0,DEU,Europe
2024-03-18,Izmir,Izmir,Turkey,11.8,54.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,5.0,07:18 AM,07:22 PM,18.0,march    ,2024.0,monday   ,12.0,07:18:00,19:22:00,-12:04:00,2,2024-04-18 12:04:00,5.0,TUR,Asia
2024-03-21,Berlin,Berlin,Germany,9.7,81.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,3.0,06:06 AM,06:22 PM,21.0,march    ,2024.0,thursday ,12.0,06:06:00,18:22:00,-12:16:00,0,2024-04-18 12:16:00,5.0,DEU,Europe
2024-03-20,Berlin,Berlin,Germany,9.1,60.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,3.0,06:08 AM,06:20 PM,20.0,march    ,2024.0,wednesday,12.0,06:08:00,18:20:00,-12:12:00,0,2024-04-18 12:12:00,5.0,DEU,Europe
2024-03-19,Berlin,Berlin,Germany,5.2,56.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png,3.0,06:10 AM,06:18 PM,19.0,march    ,2024.0,tuesday  ,12.0,06:10:00,18:18:00,-12:08:00,2,2024-04-18 12:08:00,5.0,DEU,Europe
2024-03-01,Berlin,Berlin,Germany,9.2,78.0,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,3.0,06:52 AM,05:46 PM,1.0,march    ,2024.0,friday   ,9.0,06:52:00,17:46:00,-10:54:00,2,2024-04-18 10:54:00,5.0,DEU,Europe
2024-03-02,Berlin,Berlin,Germany,9.2,87.0,Light rain,//cdn.weatherapi.com/weather/64x64/day/296.png,3.0,06:50 AM,05:48 PM,2.0,march    ,2024.0,saturday ,9.0,06:50:00,17:48:00,-10:58:00,0,2024-04-18 10:58:00,5.0,DEU,Europe
2024-03-03,Berlin,Berlin,Germany,10.1,74.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,3.0,06:47 AM,05:50 PM,3.0,march    ,2024.0,sunday   ,9.0,06:47:00,17:50:00,-11:03:00,0,2024-04-18 11:03:00,5.0,DEU,Europe
2024-03-26,Berlin,Berlin,Germany,7.5,64.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,4.0,05:54 AM,06:31 PM,26.0,march    ,2024.0,tuesday  ,13.0,05:54:00,18:31:00,-12:37:00,2,2024-04-18 12:37:00,5.0,DEU,Europe
2024-03-04,Berlin,Berlin,Germany,9.0,78.0,Cloudy,//cdn.weatherapi.com/weather/64x64/day/119.png,2.0,06:45 AM,05:52 PM,4.0,march    ,2024.0,monday   ,10.0,06:45:00,17:52:00,-11:07:00,2,2024-04-18 11:07:00,5.0,DEU,Europe
2024-03-06,Berlin,Berlin,Germany,5.5,73.0,Cloudy,//cdn.weatherapi.com/weather/64x64/day/119.png,2.0,06:41 AM,05:55 PM,6.0,march    ,2024.0,wednesday,10.0,06:41:00,17:55:00,-11:14:00,2,2024-04-18 11:14:00,5.0,DEU,Europe
2024-03-07,Berlin,Berlin,Germany,4.9,64.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,3.0,06:38 AM,05:57 PM,7.0,march    ,2024.0,thursday ,10.0,06:38:00,17:57:00,-11:19:00,1,2024-04-18 11:19:00,5.0,DEU,Europe
2024-03-08,Berlin,Berlin,Germany,4.5,59.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,3.0,06:36 AM,05:59 PM,8.0,march    ,2024.0,friday   ,10.0,06:36:00,17:59:00,-11:23:00,1,2024-04-18 11:23:00,5.0,DEU,Europe
2024-03-09,Berlin,Berlin,Germany,5.7,68.0,Light drizzle,//cdn.weatherapi.com/weather/64x64/day/266.png,3.0,06:34 AM,06:01 PM,9.0,march    ,2024.0,saturday ,10.0,06:34:00,18:01:00,-11:27:00,0,2024-04-18 11:27:00,5.0,DEU,Europe
2024-03-10,Berlin,Berlin,Germany,8.4,75.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png,3.0,06:31 AM,06:03 PM,10.0,march    ,2024.0,sunday   ,10.0,06:31:00,18:03:00,-11:32:00,2,2024-04-18 11:32:00,5.0,DEU,Europe
2024-03-11,Berlin,Berlin,Germany,9.6,80.0,Light drizzle,//cdn.weatherapi.com/weather/64x64/day/266.png,3.0,06:29 AM,06:04 PM,11.0,march    ,2024.0,monday   ,11.0,06:29:00,18:04:00,-11:35:00,0,2024-04-18 11:35:00,5.0,DEU,Europe
2024-03-12,Berlin,Berlin,Germany,8.7,77.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,3.0,06:27 AM,06:06 PM,12.0,march    ,2024.0,tuesday  ,11.0,06:27:00,18:06:00,-11:39:00,0,2024-04-18 11:39:00,5.0,DEU,Europe
2024-03-13,Berlin,Berlin,Germany,9.7,67.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,3.0,06:24 AM,06:08 PM,13.0,march    ,2024.0,wednesday,11.0,06:24:00,18:08:00,-11:44:00,0,2024-04-18 11:44:00,5.0,DEU,Europe
2024-03-14,Berlin,Berlin,Germany,11.4,76.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,3.0,06:22 AM,06:10 PM,14.0,march    ,2024.0,thursday ,11.0,06:22:00,18:10:00,-11:48:00,0,2024-04-18 11:48:00,5.0,DEU,Europe
2024-03-15,Berlin,Berlin,Germany,12.3,77.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,4.0,06:20 AM,06:11 PM,15.0,march    ,2024.0,friday   ,11.0,06:20:00,18:11:00,-11:51:00,0,2024-04-18 11:51:00,5.0,DEU,Europe
2024-03-16,Berlin,Berlin,Germany,9.0,78.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,3.0,06:17 AM,06:13 PM,16.0,march    ,2024.0,saturday ,11.0,06:17:00,18:13:00,-11:56:00,0,2024-04-18 11:56:00,5.0,DEU,Europe
2024-03-05,Berlin,Berlin,Germany,4.8,66.0,Cloudy,//cdn.weatherapi.com/weather/64x64/day/119.png,2.0,06:43 AM,05:54 PM,5.0,march    ,2024.0,tuesday  ,10.0,06:43:00,17:54:00,-11:11:00,2,2024-04-18 11:11:00,5.0,DEU,Europe
2024-03-27,Berlin,Berlin,Germany,11.1,64.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png,4.0,05:52 AM,06:32 PM,27.0,march    ,2024.0,wednesday,13.0,05:52:00,18:32:00,-12:40:00,2,2024-04-18 12:40:00,5.0,DEU,Europe
2024-03-28,Berlin,Berlin,Germany,8.6,83.0,Light drizzle,//cdn.weatherapi.com/weather/64x64/day/266.png,3.0,05:49 AM,06:34 PM,28.0,march    ,2024.0,thursday ,13.0,05:49:00,18:34:00,-12:45:00,0,2024-04-18 12:45:00,5.0,DEU,Europe
2024-03-29,Berlin,Berlin,Germany,10.5,61.0,Light drizzle,//cdn.weatherapi.com/weather/64x64/day/266.png,4.0,05:47 AM,06:36 PM,29.0,march    ,2024.0,friday   ,13.0,05:47:00,18:36:00,-12:49:00,0,2024-04-18 12:49:00,5.0,DEU,Europe
2024-03-16,Izmir,Izmir,Turkey,11.8,68.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,5.0,07:21 AM,07:20 PM,16.0,march    ,2024.0,saturday ,11.0,07:21:00,19:20:00,-11:59:00,1,2024-04-18 11:59:00,5.0,TUR,Asia
2024-03-15,Izmir,Izmir,Turkey,13.1,68.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,5.0,07:22 AM,07:19 PM,15.0,march    ,2024.0,friday   ,11.0,07:22:00,19:19:00,-11:57:00,2,2024-04-18 11:57:00,5.0,TUR,Asia
2024-03-14,Izmir,Izmir,Turkey,12.8,71.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,4.0,07:24 AM,07:18 PM,14.0,march    ,2024.0,thursday ,11.0,07:24:00,19:18:00,-11:54:00,0,2024-04-18 11:54:00,5.0,TUR,Asia
2024-03-13,Izmir,Izmir,Turkey,12.9,74.0,Patchy light rain with thunder,//cdn.weatherapi.com/weather/64x64/day/386.png,4.0,07:26 AM,07:17 PM,13.0,march    ,2024.0,wednesday,11.0,07:26:00,19:17:00,-11:51:00,0,2024-04-18 11:51:00,5.0,TUR,Asia
2024-03-12,Izmir,Izmir,Turkey,13.4,64.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,4.0,07:27 AM,07:16 PM,12.0,march    ,2024.0,tuesday  ,11.0,07:27:00,19:16:00,-11:49:00,0,2024-04-18 11:49:00,5.0,TUR,Asia
2024-03-11,Izmir,Izmir,Turkey,13.0,52.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,5.0,07:29 AM,07:15 PM,11.0,march    ,2024.0,monday   ,11.0,07:29:00,19:15:00,-11:46:00,2,2024-04-18 11:46:00,5.0,TUR,Asia
2024-03-10,Izmir,Izmir,Turkey,10.4,59.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,5.0,07:30 AM,07:14 PM,10.0,march    ,2024.0,sunday   ,10.0,07:30:00,19:14:00,-11:44:00,1,2024-04-18 11:44:00,5.0,TUR,Asia
2024-03-09,Izmir,Izmir,Turkey,9.5,67.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,4.0,07:32 AM,07:13 PM,9.0,march    ,2024.0,saturday ,10.0,07:32:00,19:13:00,-11:41:00,2,2024-04-18 11:41:00,5.0,TUR,Asia
2024-03-08,Izmir,Izmir,Turkey,10.5,77.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,3.0,07:33 AM,07:12 PM,8.0,march    ,2024.0,friday   ,10.0,07:33:00,19:12:00,-11:39:00,0,2024-04-18 11:39:00,5.0,TUR,Asia
2024-03-07,Izmir,Izmir,Turkey,12.3,59.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,5.0,07:35 AM,07:11 PM,7.0,march    ,2024.0,thursday ,10.0,07:35:00,19:11:00,-11:36:00,2,2024-04-18 11:36:00,5.0,TUR,Asia
2024-03-06,Izmir,Izmir,Turkey,11.8,68.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,4.0,07:36 AM,07:10 PM,6.0,march    ,2024.0,wednesday,10.0,07:36:00,19:10:00,-11:34:00,0,2024-04-18 11:34:00,5.0,TUR,Asia
2024-03-05,Izmir,Izmir,Turkey,12.4,72.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,4.0,07:38 AM,07:09 PM,5.0,march    ,2024.0,tuesday  ,10.0,07:38:00,19:09:00,-11:31:00,0,2024-04-18 11:31:00,5.0,TUR,Asia
2024-03-04,Izmir,Izmir,Turkey,13.4,66.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,5.0,07:39 AM,07:08 PM,4.0,march    ,2024.0,monday   ,10.0,07:39:00,19:08:00,-11:29:00,1,2024-04-18 11:29:00,5.0,TUR,Asia
2024-03-03,Izmir,Izmir,Turkey,12.9,74.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,4.0,07:40 AM,07:07 PM,3.0,march    ,2024.0,sunday   ,9.0,07:40:00,19:07:00,-11:27:00,0,2024-04-18 11:27:00,5.0,TUR,Asia
2024-03-02,Izmir,Izmir,Turkey,13.6,74.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,4.0,07:42 AM,07:06 PM,2.0,march    ,2024.0,saturday ,9.0,07:42:00,19:06:00,-11:24:00,0,2024-04-18 11:24:00,5.0,TUR,Asia
2024-03-01,Izmir,Izmir,Turkey,14.5,61.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png,4.0,07:43 AM,07:05 PM,1.0,march    ,2024.0,friday   ,9.0,07:43:00,19:05:00,-11:22:00,2,2024-04-18 11:22:00,5.0,TUR,Asia
2024-03-20,Lisbon,Lisboa,Portugal,13.7,65.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,5.0,06:39 AM,06:49 PM,20.0,march    ,2024.0,wednesday,12.0,06:39:00,18:49:00,-12:10:00,1,2024-04-18 12:10:00,5.0,PRT,Europe
2024-03-21,Lisbon,Lisboa,Portugal,14.3,76.0,Thundery outbreaks possible,//cdn.weatherapi.com/weather/64x64/day/200.png,4.0,06:38 AM,06:50 PM,21.0,march    ,2024.0,thursday ,12.0,06:38:00,18:50:00,-12:12:00,0,2024-04-18 12:12:00,5.0,PRT,Europe
2024-03-22,Lisbon,Lisboa,Portugal,19.2,64.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,7.0,06:36 AM,06:51 PM,22.0,march    ,2024.0,friday   ,12.0,06:36:00,18:51:00,-12:15:00,1,2024-04-18 12:15:00,5.0,PRT,Europe
2024-03-23,Lisbon,Lisboa,Portugal,20.2,63.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,7.0,06:35 AM,06:52 PM,23.0,march    ,2024.0,saturday ,12.0,06:35:00,18:52:00,-12:17:00,2,2024-04-18 12:17:00,5.0,PRT,Europe
2024-03-24,Lisbon,Lisboa,Portugal,19.4,68.0,Thundery outbreaks possible,//cdn.weatherapi.com/weather/64x64/day/200.png,5.0,06:33 AM,06:53 PM,24.0,march    ,2024.0,sunday   ,12.0,06:33:00,18:53:00,-12:20:00,0,2024-04-18 12:20:00,5.0,PRT,Europe
2024-03-25,Lisbon,Lisboa,Portugal,13.2,76.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,4.0,06:31 AM,06:54 PM,25.0,march    ,2024.0,monday   ,13.0,06:31:00,18:54:00,-12:23:00,0,2024-04-18 12:23:00,5.0,PRT,Europe
2024-03-26,Lisbon,Lisboa,Portugal,10.8,70.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,3.0,06:30 AM,06:55 PM,26.0,march    ,2024.0,tuesday  ,13.0,06:30:00,18:55:00,-12:25:00,0,2024-04-18 12:25:00,5.0,PRT,Europe
2024-03-27,Lisbon,Lisboa,Portugal,13.2,86.0,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,3.0,06:28 AM,06:56 PM,27.0,march    ,2024.0,wednesday,13.0,06:28:00,18:56:00,-12:28:00,0,2024-04-18 12:28:00,5.0,PRT,Europe
2024-03-30,Berlin,Berlin,Germany,14.0,73.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,5.0,05:45 AM,06:38 PM,30.0,march    ,2024.0,saturday ,13.0,05:45:00,18:38:00,-12:53:00,0,2024-04-18 12:53:00,5.0,DEU,Europe
2024-03-17,Berlin,Berlin,Germany,5.5,64.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,2.0,06:15 AM,06:15 PM,17.0,march    ,2024.0,sunday   ,11.0,06:15:00,18:15:00,-12:00:00,0,2024-04-18 12:00:00,5.0,DEU,Europe
2024-03-18,Berlin,Berlin,Germany,3.7,55.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,3.0,06:13 AM,06:17 PM,18.0,march    ,2024.0,monday   ,12.0,06:13:00,18:17:00,-12:04:00,2,2024-04-18 12:04:00,5.0,DEU,Europe
2023-05-05,Berlin,Berlin,Germany,12.7,62.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png,4.0,05:28 AM,08:39 PM,5.0,may      ,2023.0,friday   ,18.0,05:28:00,20:39:00,-15:11:00,2,2024-04-18 15:11:00,5.0,DEU,Europe
2023-05-07,Berlin,Berlin,Germany,10.2,86.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png,3.0,05:25 AM,08:42 PM,7.0,may      ,2023.0,sunday   ,18.0,05:25:00,20:42:00,-15:17:00,2,2024-04-18 15:17:00,5.0,DEU,Europe
2023-05-08,Berlin,Berlin,Germany,11.0,56.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png,4.0,05:23 AM,08:44 PM,8.0,may      ,2023.0,monday   ,19.0,05:23:00,20:44:00,-15:21:00,2,2024-04-18 15:21:00,5.0,DEU,Europe
2023-05-04,Berlin,Berlin,Germany,11.3,56.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png,4.0,05:30 AM,08:37 PM,4.0,may      ,2023.0,thursday ,18.0,05:30:00,20:37:00,-15:07:00,2,2024-04-18 15:07:00,5.0,DEU,Europe
2023-05-03,Berlin,Berlin,Germany,9.9,62.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png,4.0,05:32 AM,08:36 PM,3.0,may      ,2023.0,wednesday,18.0,05:32:00,20:36:00,-15:04:00,2,2024-04-18 15:04:00,5.0,DEU,Europe
2023-05-02,Berlin,Berlin,Germany,10.0,72.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png,3.0,05:34 AM,08:34 PM,2.0,may      ,2023.0,tuesday  ,18.0,05:34:00,20:34:00,-15:00:00,2,2024-04-18 15:00:00,5.0,DEU,Europe
2023-05-01,Berlin,Berlin,Germany,11.7,53.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,5.0,05:36 AM,08:32 PM,1.0,may      ,2023.0,monday   ,18.0,05:36:00,20:32:00,-14:56:00,1,2024-04-18 14:56:00,5.0,DEU,Europe
2023-05-09,Berlin,Berlin,Germany,13.0,54.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,5.0,05:21 AM,08:46 PM,9.0,may      ,2023.0,tuesday  ,19.0,05:21:00,20:46:00,-15:25:00,2,2024-04-18 15:25:00,5.0,DEU,Europe
2023-05-10,Berlin,Berlin,Germany,13.8,75.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png,4.0,05:19 AM,08:47 PM,10.0,may      ,2023.0,wednesday,19.0,05:19:00,20:47:00,-15:28:00,2,2024-04-18 15:28:00,5.0,DEU,Europe
2023-05-11,Berlin,Berlin,Germany,15.8,62.0,Cloudy,//cdn.weatherapi.com/weather/64x64/day/119.png,5.0,05:18 AM,08:49 PM,11.0,may      ,2023.0,thursday ,19.0,05:18:00,20:49:00,-15:31:00,2,2024-04-18 15:31:00,5.0,DEU,Europe
2023-05-12,Berlin,Berlin,Germany,16.1,57.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,6.0,05:16 AM,08:51 PM,12.0,may      ,2023.0,friday   ,19.0,05:16:00,20:51:00,-15:35:00,2,2024-04-18 15:35:00,5.0,DEU,Europe
2023-05-13,Berlin,Berlin,Germany,16.1,51.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,6.0,05:14 AM,08:52 PM,13.0,may      ,2023.0,saturday ,19.0,05:14:00,20:52:00,-15:38:00,2,2024-04-18 15:38:00,5.0,DEU,Europe
2023-05-06,Berlin,Berlin,Germany,8.6,85.0,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,3.0,05:27 AM,08:41 PM,6.0,may      ,2023.0,saturday ,18.0,05:27:00,20:41:00,-15:14:00,0,2024-04-18 15:14:00,5.0,DEU,Europe
2023-05-31,Lisbon,Lisboa,Portugal,19.1,69.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,5.0,06:14 AM,08:55 PM,31.0,may      ,2023.0,wednesday,22.0,06:14:00,20:55:00,-14:41:00,0,2024-04-18 14:41:00,5.0,PRT,Europe
2023-05-14,Berlin,Berlin,Germany,14.9,61.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,4.0,05:13 AM,08:54 PM,14.0,may      ,2023.0,sunday   ,19.0,05:13:00,20:54:00,-15:41:00,0,2024-04-18 15:41:00,5.0,DEU,Europe
2023-05-29,Lisbon,Lisboa,Portugal,18.3,67.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,5.0,06:15 AM,08:53 PM,29.0,may      ,2023.0,monday   ,22.0,06:15:00,20:53:00,-14:38:00,0,2024-04-18 14:38:00,5.0,PRT,Europe
2023-05-07,Izmir,Izmir,Turkey,16.7,67.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png,5.0,06:08 AM,08:08 PM,7.0,may      ,2023.0,sunday   ,18.0,06:08:00,20:08:00,-14:00:00,2,2024-04-18 14:00:00,5.0,TUR,Asia
2023-05-06,Izmir,Izmir,Turkey,15.5,70.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png,5.0,06:09 AM,08:07 PM,6.0,may      ,2023.0,saturday ,18.0,06:09:00,20:07:00,-13:58:00,2,2024-04-18 13:58:00,5.0,TUR,Asia
2023-05-05,Izmir,Izmir,Turkey,17.2,77.0,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,5.0,06:10 AM,08:06 PM,5.0,may      ,2023.0,friday   ,18.0,06:10:00,20:06:00,-13:56:00,0,2024-04-18 13:56:00,5.0,TUR,Asia
2023-05-04,Izmir,Izmir,Turkey,18.0,80.0,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,5.0,06:11 AM,08:05 PM,4.0,may      ,2023.0,thursday ,18.0,06:11:00,20:05:00,-13:54:00,0,2024-04-18 13:54:00,5.0,TUR,Asia
2023-05-03,Izmir,Izmir,Turkey,19.3,63.0,Cloudy,//cdn.weatherapi.com/weather/64x64/day/119.png,5.0,06:13 AM,08:04 PM,3.0,may      ,2023.0,wednesday,18.0,06:13:00,20:04:00,-13:51:00,2,2024-04-18 13:51:00,5.0,TUR,Asia
2023-05-02,Izmir,Izmir,Turkey,18.3,54.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png,6.0,06:14 AM,08:04 PM,2.0,may      ,2023.0,tuesday  ,18.0,06:14:00,20:04:00,-13:50:00,2,2024-04-18 13:50:00,5.0,TUR,Asia
2023-05-01,Izmir,Izmir,Turkey,17.2,53.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,6.0,06:15 AM,08:03 PM,1.0,may      ,2023.0,monday   ,18.0,06:15:00,20:03:00,-13:48:00,1,2024-04-18 13:48:00,5.0,TUR,Asia
2023-05-08,Izmir,Izmir,Turkey,17.9,64.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,6.0,06:07 AM,08:09 PM,8.0,may      ,2023.0,monday   ,19.0,06:07:00,20:09:00,-14:02:00,1,2024-04-18 14:02:00,5.0,TUR,Asia
2023-05-30,Izmir,Izmir,Turkey,20.1,74.0,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,5.0,05:51 AM,08:28 PM,30.0,may      ,2023.0,tuesday  ,22.0,05:51:00,20:28:00,-14:37:00,0,2024-04-18 14:37:00,5.0,TUR,Asia
